0 	 6.65012e+15 	 1.61766e+15 	 8.51686e+15 	 -81.6106 	 32.5818 	 11407.4 	 -3.99057e-05 	 0 	 -543.23
1e-05 	 7.9302e+15 	 1.90558e+15 	 1.06603e+16 	 23.6426 	 -8.86026 	 -21545.8 	 -0.000132105 	 0.0054323 	 -617.83
2e-05 	 8.84398e+15 	 2.03818e+15 	 1.04113e+16 	 54.8529 	 -78.7219 	 -25854.4 	 7.54467e-05 	 0.0123566 	 -649.825
3e-05 	 8.19336e+15 	 2.08934e+15 	 1.02747e+16 	 -77.1526 	 -34.881 	 -19003.3 	 1.28041e-06 	 0.0184288 	 -606.497
4e-05 	 8.43849e+15 	 1.98205e+15 	 1.0628e+16 	 -25.6593 	 35.3961 	 24703.8 	 -3.32304e-05 	 0.0244865 	 -624.539
5e-05 	 7.99593e+15 	 1.94156e+15 	 9.89702e+15 	 46.5564 	 12.3532 	 -6712.94 	 6.48494e-06 	 0.0309196 	 -639.642
6e-05 	 8.33929e+15 	 2.12556e+15 	 9.98378e+15 	 122.966 	 132.569 	 27324.4 	 7.70763e-05 	 0.0372794 	 -592.455
7e-05 	 7.79052e+15 	 1.70487e+15 	 9.70972e+15 	 50.3644 	 142.744 	 46443.5 	 -3.43402e-05 	 0.0427687 	 -568.322
8e-05 	 9.01228e+15 	 1.86729e+15 	 9.4146e+15 	 10.7367 	 -18.4728 	 21867.7 	 0.000234714 	 0.0486458 	 -455.17
9e-05 	 7.34237e+15 	 2.01865e+15 	 9.99993e+15 	 -49.4378 	 41.1711 	 -1381.97 	 -0.000102364 	 0.0518721 	 -380.431
0.0001 	 7.24035e+15 	 2.0292e+15 	 1.03304e+16 	 -56.147 	 -50.2029 	 -8413.17 	 -0.000169964 	 0.0562544 	 -534.216
0.00011 	 9.77599e+15 	 1.91793e+15 	 1.16232e+16 	 -29.3912 	 14.4771 	 14398.5 	 1.13298e-05 	 0.0625564 	 -623.797
0.00012 	 8.62172e+15 	 1.7274e+15 	 1.05589e+16 	 -100.058 	 70.132 	 -11972.3 	 -3.36129e-05 	 0.0687304 	 -636.381
0.00013 	 7.53984e+15 	 2.00122e+15 	 9.55415e+15 	 -72.2211 	 -1.5516 	 -49492.9 	 -2.09625e-06 	 0.075284 	 -656.546
0.00014 	 7.85257e+15 	 1.95976e+15 	 9.85988e+15 	 10.8848 	 96.6623 	 2409.92 	 -7.61932e-06 	 0.0818613 	 -662.032
0.00015 	 7.77012e+15 	 1.96824e+15 	 1.0229e+16 	 -63.174 	 23.9173 	 16466.7 	 -7.8606e-05 	 0.0885246 	 -710.724
0.00016 	 8.82929e+15 	 2.1752e+15 	 9.17081e+15 	 -26.2858 	 61.7287 	 31.6454 	 0.000293788 	 0.0960758 	 -589.21
0.00017 	 9.07776e+15 	 1.97751e+15 	 9.88834e+15 	 2.75195 	 71.5519 	 -2495.23 	 0.000186963 	 0.100309 	 -317.728
0.00018 	 8.21105e+15 	 2.13116e+15 	 9.92177e+15 	 -10.9148 	 5.65577 	 27194.8 	 6.73621e-05 	 0.10243 	 -174.109
0.00019 	 7.78976e+15 	 1.92798e+15 	 9.62917e+15 	 -53.5432 	 46.5443 	 -21468.1 	 1.41909e-05 	 0.103791 	 -128.056
0.0002 	 7.50177e+15 	 2.10153e+15 	 1.01277e+16 	 -128.377 	 40.7252 	 -19909 	 -8.40134e-05 	 0.104991 	 -167.485
0.00021 	 9.04835e+15 	 1.93939e+15 	 1.02615e+16 	 -36.2158 	 55.5948 	 -5301.03 	 0.000116351 	 0.107141 	 -149.224
0.00022 	 7.87241e+15 	 1.99984e+15 	 1.00756e+16 	 -29.6951 	 17.5211 	 6707.08 	 -3.25851e-05 	 0.107976 	 -101.921
0.00023 	 7.32694e+15 	 1.78994e+15 	 9.89759e+15 	 -41.5448 	 -52.4839 	 -15944.7 	 -0.000125085 	 0.109179 	 -190.958
0.00024 	 9.04564e+15 	 1.81124e+15 	 9.92356e+15 	 -61.7646 	 -81.0584 	 -20314.7 	 0.000149534 	 0.111795 	 -177.151
0.00025 	 9.55598e+15 	 1.81145e+15 	 1.0445e+16 	 -66.9611 	 -8.34773 	 -9753.23 	 0.000147785 	 0.112722 	 -9.25405
0.00026 	 8.22909e+15 	 1.95711e+15 	 8.93366e+15 	 -19.3814 	 -61.818 	 8919.93 	 0.000200679 	 0.11198 	 187.525
0.00027 	 9.06369e+15 	 2.23514e+15 	 1.02402e+16 	 3.21083 	 -64.6974 	 -25836.1 	 0.000169609 	 0.108972 	 396.628
0.00028 	 7.61322e+15 	 2.30079e+15 	 9.61961e+15 	 -61.8848 	 8.41352 	 -26720.7 	 4.71693e-05 	 0.104048 	 519.044
0.00029 	 6.90263e+15 	 1.88883e+15 	 1.11681e+16 	 -3.75284 	 -12.1691 	 -22694 	 -0.000380775 	 0.0985908 	 330.655
0.0003 	 9.25868e+15 	 2.14469e+15 	 1.13447e+16 	 34.8843 	 -91.0138 	 -23301.6 	 9.40642e-06 	 0.0974345 	 120.941
0.00031 	 8.09384e+15 	 1.87728e+15 	 1.02123e+16 	 -16.7104 	 -49.1944 	 -241.024 	 -3.86416e-05 	 0.096172 	 104.432
0.00032 	 7.09187e+15 	 1.707e+15 	 9.64037e+15 	 -107.727 	 57.6121 	 22656.1 	 -0.000134825 	 0.0953459 	 6.47453
0.00033 	 8.13294e+15 	 1.8401e+15 	 1.09805e+16 	 -33.1221 	 -51.884 	 17049.1 	 -0.000161416 	 0.0960425 	 -160.814
0.00034 	 7.77825e+15 	 1.97855e+15 	 1.03885e+16 	 -6.46934 	 -62.5711 	 25855.4 	 -0.000101215 	 0.0985621 	 -309.124
0.00035 	 8.38353e+15 	 1.91059e+15 	 1.05679e+16 	 31.1038 	 -77.7601 	 9288.98 	 -4.38607e-05 	 0.102225 	 -391.049
0.00036 	 8.25863e+15 	 1.91048e+15 	 1.0676e+16 	 20.6013 	 15.1325 	 -8436 	 -8.12204e-05 	 0.106383 	 -461.682
0.00037 	 8.02751e+15 	 1.73786e+15 	 1.0921e+16 	 26.8737 	 27.3601 	 15629.9 	 -0.000185146 	 0.111459 	 -612.101
0.00038 	 7.18691e+15 	 1.78289e+15 	 1.00783e+16 	 83.9573 	 19.9798 	 -11625.2 	 -0.000177596 	 0.118625 	 -816.943
0.00039 	 7.98396e+15 	 2.13201e+15 	 9.32635e+15 	 20.3764 	 93.0621 	 -10842.5 	 0.000126512 	 0.127797 	 -845.791
0.0004 	 7.38126e+15 	 2.23218e+15 	 9.58528e+15 	 -28.0193 	 87.8804 	 -8458.53 	 4.51187e-06 	 0.135541 	 -771.801
0.00041 	 7.23487e+15 	 2.33924e+15 	 9.78459e+15 	 0.50073 	 -108.431 	 1737.86 	 -3.37225e-05 	 0.143233 	 -788.297
0.00042 	 7.52783e+15 	 2.20667e+15 	 9.64773e+15 	 -41.2391 	 54.2731 	 -24527.1 	 1.39019e-05 	 0.151307 	 -799.489
0.00043 	 8.16337e+15 	 2.03258e+15 	 9.6556e+15 	 -65.0344 	 -11.9072 	 -11929.3 	 8.65733e-05 	 0.159223 	 -742.751
0.00044 	 9.35535e+15 	 1.90994e+15 	 1.05828e+16 	 31.3286 	 14.892 	 -9220.94 	 0.00010934 	 0.166162 	 -632.117
0.00045 	 9.06653e+15 	 1.87049e+15 	 1.00662e+16 	 13.6584 	 -62.5078 	 45349.9 	 0.000139517 	 0.171866 	 -491.587
0.00046 	 8.63248e+15 	 2.09149e+15 	 1.01313e+16 	 20.0726 	 48.2226 	 24426.5 	 9.49515e-05 	 0.175994 	 -359.181
0.00047 	 8.39944e+15 	 1.9754e+15 	 1.00652e+16 	 89.1852 	 28.7749 	 31383 	 4.96014e-05 	 0.179049 	 -277.551
0.00048 	 8.5221e+15 	 1.97288e+15 	 1.02426e+16 	 43.8616 	 -22.2555 	 -19320 	 4.04404e-05 	 0.181545 	 -226.704
0.00049 	 7.72123e+15 	 1.7844e+15 	 1.00421e+16 	 62.6957 	 13.4194 	 -15265.8 	 -8.59562e-05 	 0.183583 	 -252.407
0.0005 	 9.12029e+15 	 1.95557e+15 	 9.5007e+15 	 25.2443 	 73.132 	 -25718.7 	 0.000252367 	 0.186593 	 -158.434
0.00051 	 8.28002e+15 	 1.9289e+15 	 9.19604e+15 	 30.5607 	 66.1454 	 -59969 	 0.000162281 	 0.186752 	 75.7196
0.00052 	 7.60297e+15 	 2.02473e+15 	 9.05939e+15 	 40.5297 	 48.6711 	 -13444.9 	 9.10531e-05 	 0.185078 	 218.779
0.00053 	 8.19477e+15 	 2.19565e+15 	 9.88126e+15 	 33.684 	 -75.5421 	 -28490.3 	 8.15763e-05 	 0.182376 	 316.263
0.00054 	 8.4517e+15 	 1.73773e+15 	 1.13903e+16 	 5.98883 	 14.568 	 -22593.7 	 -0.000192406 	 0.178753 	 253.677
0.00055 	 8.09463e+15 	 1.9723e+15 	 9.69044e+15 	 8.42018 	 -55.1387 	 -31277.6 	 6.03209e-05 	 0.177303 	 179.088
0.00056 	 7.37152e+15 	 2.22772e+15 	 9.98477e+15 	 7.05847 	 -89.6394 	 -41264.2 	 -6.17687e-05 	 0.175171 	 178.271
0.00057 	 7.11402e+15 	 1.976e+15 	 1.04019e+16 	 -49.599 	 -55.4702 	 -44023 	 -0.000210187 	 0.173737 	 24.6961
0.00058 	 8.07608e+15 	 1.85968e+15 	 9.8751e+15 	 -29.5265 	 -112.402 	 -14210.9 	 9.71871e-06 	 0.174677 	 -88.5093
0.00059 	 7.66295e+15 	 2.17291e+15 	 1.04471e+16 	 -36.6885 	 -110.045 	 5872.09 	 -9.79361e-05 	 0.175508 	 -138.326
0.0006 	 7.65411e+15 	 1.85183e+15 	 9.42082e+15 	 34.0079 	 -39.228 	 -4135.6 	 1.3638e-05 	 0.177444 	 -185.93
0.00061 	 6.52241e+15 	 2.25249e+15 	 9.68138e+15 	 107.127 	 -24.5503 	 41383.9 	 -0.000145234 	 0.179226 	 -260.243
0.00062 	 7.56507e+15 	 2.2147e+15 	 1.07109e+16 	 -23.0002 	 -9.26921 	 3884.38 	 -0.000149181 	 0.182649 	 -426.5
0.00063 	 7.75557e+15 	 2.16585e+15 	 9.69248e+15 	 112.262 	 -90.0249 	 -6284.52 	 3.66802e-05 	 0.187756 	 -490.03
0.00064 	 7.45889e+15 	 1.99208e+15 	 9.93407e+15 	 107.844 	 -38.5407 	 25433.3 	 -7.73998e-05 	 0.192449 	 -513.024
0.00065 	 8.13878e+15 	 1.94148e+15 	 1.06138e+16 	 -50.4372 	 -35.9922 	 -22557.7 	 -8.54809e-05 	 0.198017 	 -605.004
0.00066 	 7.92202e+15 	 1.92809e+15 	 1.06805e+16 	 6.90343 	 11.6797 	 8411.53 	 -0.000133039 	 0.204549 	 -728.403
0.00067 	 7.41327e+15 	 2.07508e+15 	 9.08104e+15 	 5.10827 	 -54.409 	 -24391.3 	 6.52592e-05 	 0.212585 	 -766.679
0.00068 	 6.42873e+15 	 1.96603e+15 	 9.33101e+15 	 -18.7381 	 118.843 	 11861.9 	 -0.000150003 	 0.219883 	 -814.534
0.00069 	 6.45194e+15 	 1.84448e+15 	 9.93253e+15 	 -28.6957 	 70.273 	 8068.02 	 -0.000262134 	 0.228875 	 -1047.27
0.0007 	 7.27383e+15 	 1.77744e+15 	 9.94135e+15 	 -28.0557 	 68.1185 	 17904.1 	 -0.000142606 	 0.240828 	 -1275.83
